AYEAR,UNIV_PROVINCE_NAME,U_G,UNIV_TYPE_NAME,UNIV_NAME_TH,FAC_NAME,PROGRAM_NAME,LEV_NAME_TH,GENDER_NAME,AMOUNT
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,การตลาด,ปริญญาตรี,หญิง,17
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,การท่องเที่ยว,ปริญญาตรี,หญิง,3
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,การบริหารทรัพยากรมนุษย์,ปริญญาตรี,หญิง,5
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,การเงินและการธนาคาร,ปริญญาตรี,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,การเงินและการธนาคาร,ปริญญาตรี,หญิง,2
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,ธุรกิจระหว่างประเทศ,ปริญญาตรี,หญิง,9
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะบริหารธุรกิจ,บัญชี,ปริญญาตรี,หญิง,17
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะพัฒนาทรัพยากรมนุษย์,การพัฒนาทรัพยากรมนุษย์,ปริญญาตรี,ชาย,7
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะพัฒนาทรัพยากรมนุษย์,การพัฒนาทรัพยากรมนุษย์,ปริญญาตรี,หญิง,28
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะมนุษยศาสตร์,ประวัติศาสตร์,ปริญญาตรี,ชาย,4
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะมนุษยศาสตร์,ประวัติศาสตร์,ปริญญาตรี,หญิง,6
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะมนุษยศาสตร์,ประวัติศาสตร์เพื่อการท่องเที่ยว,ปริญญาตรี,ชาย,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะมนุษยศาสตร์,ประวัติศาสตร์เพื่อการท่องเที่ยว,ปริญญาตรี,หญิง,1
2567,กรุงเทพมหานคร,สถาบันอุดมศึกษารัฐ,มหาวิทยาลัยรัฐไม่จำกัดรับ,มหาวิทยาลัยรามคำแหง,คณะมนุษยศาสตร์,ปรัชญา,ปริญญาตรี,ชาย,3
